job_title,experience_years,salary_mid,work_mode,city,salary_date,source_name
frontend engineer,2.0,31052.61,Office,Cairo,2024-04-12 12:58:52,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,28525.9,Office,Cairo,2024-04-12 13:13:01,Kaggle_EgyTech_participants_data
backend engineer,1.0,18000.0,Office,Cairo,2024-04-12 13:20:21,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Hybrid,Cairo,2024-04-12 13:37:15,Kaggle_EgyTech_participants_data
data scientist,3.0,33530.0,Office,Cairo,2024-04-12 13:42:23,Kaggle_EgyTech_participants_data
backend engineer,4.0,26333.33,Office,Cairo,2024-04-12 13:53:54,Kaggle_EgyTech_participants_data
systems architect,13.0,198785.0,Hybrid,Cairo,2024-04-12 15:17:37,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,50295.0,Office,Cairo,2024-04-12 15:28:54,Kaggle_EgyTech_participants_data
backend engineer,2.0,22000.0,Office,Cairo,2024-04-12 15:30:31,Kaggle_EgyTech_participants_data
product manager,17.0,287400.0,Office,Cairo,2024-04-12 16:11:17,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,50000.0,Remote/Egypt,Cairo,2024-04-12 19:44:34,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,66000.0,Hybrid,Cairo,2024-04-12 22:46:21,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,46500.0,Hybrid,Cairo,2024-04-13 00:14:42,Kaggle_EgyTech_participants_data
devops / sre / platform,0.0,39000.0,Hybrid,Cairo,2024-04-13 00:18:52,Kaggle_EgyTech_participants_data
technical support,1.0,6000.0,Office,Port Said,2024-04-13 03:49:45,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,40000.0,Hybrid,Alexandria,2024-04-13 05:27:35,Kaggle_EgyTech_participants_data
technical support,2.0,6000.0,Office,Cairo,2024-04-13 08:23:35,Kaggle_EgyTech_participants_data
product manager,12.0,26007.0,Remote/Egypt,Cairo,2024-04-13 08:24:58,Kaggle_EgyTech_participants_data
frontend engineer,1.0,6000.0,Remote/Egypt,Hurghada (Or Gouna),2024-04-13 12:08:54,Kaggle_EgyTech_participants_data
backend engineer,1.0,111607.0,Office,Cairo,2024-04-13 15:13:09,Kaggle_EgyTech_participants_data
backend engineer,4.0,46000.0,Remote/Egypt,Cairo,2024-04-13 16:36:09,Kaggle_EgyTech_participants_data
backend engineer,5.0,75000.0,Office,Cairo,2024-04-13 17:19:06,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,12000.0,Office,Cairo,2024-04-13 18:13:52,Kaggle_EgyTech_participants_data
backend engineer,4.0,54000.0,Hybrid,Cairo,2024-04-13 18:15:10,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,14000.0,Office,Cairo,2024-04-13 18:47:02,Kaggle_EgyTech_participants_data
backend engineer,0.0,25000.0,Hybrid,Cairo,2024-04-13 19:35:42,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,11000.0,Hybrid,Cairo,2024-04-13 22:21:04,Kaggle_EgyTech_participants_data
data engineer,7.0,71850.0,Hybrid,Cairo,2024-04-14 01:12:24,Kaggle_EgyTech_participants_data
full-stack engineer,8.0,25000.0,Remote/Egypt,Cairo,2024-04-14 03:09:34,Kaggle_EgyTech_participants_data
data analytics,5.0,26333.0,Office,Cairo,2024-04-14 05:44:00,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,39000.0,Remote/Egypt,Cairo,2024-04-14 06:57:34,Kaggle_EgyTech_participants_data
devops / sre / platform,4.0,113000.0,Office,Cairo,2024-04-14 16:45:33,Kaggle_EgyTech_participants_data
product manager,2.0,20000.0,Hybrid,Cairo,2024-04-14 17:16:56,Kaggle_EgyTech_participants_data
product manager,2.0,40000.0,Office,Cairo,2024-04-14 17:16:56,Kaggle_EgyTech_participants_data
product manager,3.0,42000.0,Hybrid,Cairo,2024-04-14 18:09:42,Kaggle_EgyTech_participants_data
product manager,13.0,67500.0,Remote/Egypt,Cairo,2024-04-14 18:18:29,Kaggle_EgyTech_participants_data
systems architect,13.0,115000.0,Hybrid,Cairo,2024-04-14 22:17:28,Kaggle_EgyTech_participants_data
devops / sre / platform,4.0,79035.0,Hybrid,Cairo,2024-04-14 22:18:43,Kaggle_EgyTech_participants_data
backend engineer,0.0,15000.0,Hybrid,Cairo,2024-04-14 22:26:29,Kaggle_EgyTech_participants_data
security/network engineer,3.0,5210.0,Office,Cairo,2024-04-14 22:31:09,Kaggle_EgyTech_participants_data
full-stack engineer,12.0,107775.0,Office,Cairo,2024-04-14 22:34:01,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,27000.0,Office,Cairo,2024-04-14 22:50:43,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,22916.0,Hybrid,Alexandria,2024-04-15 00:00:00,Kaggle_EgyTech_participants_data
backend engineer,3.0,44000.0,Hybrid,Cairo,2024-04-15 00:16:38,Kaggle_EgyTech_participants_data
product owner,9.0,71850.0,Hybrid,Cairo,2024-04-15 00:32:51,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,38000.0,Hybrid,Cairo,2024-04-15 00:40:02,Kaggle_EgyTech_participants_data
backend engineer,8.0,45000.0,Remote/Egypt,Cairo,2024-04-15 00:58:20,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,40000.0,Hybrid,Cairo,2024-04-15 04:17:00,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,21666.0,Remote/Egypt,Cairo,2024-04-15 05:00:04,Kaggle_EgyTech_participants_data
product owner,2.0,18000.0,Hybrid,Alexandria,2024-04-15 10:06:21,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",7.0,17000.0,Hybrid,Cairo,2024-04-15 10:43:07,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,23000.0,Office,Cairo,2024-04-15 13:18:37,Kaggle_EgyTech_participants_data
data analytics,1.0,23000.0,Hybrid,Cairo,2024-04-15 13:28:00,Kaggle_EgyTech_participants_data
data scientist,2.0,21000.0,Remote/Egypt,Cairo,2024-04-15 13:32:21,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,9000.0,Remote/Egypt,No site in Egypt,2024-04-15 13:39:03,Kaggle_EgyTech_participants_data
backend engineer,1.0,11000.0,Office,Cairo,2024-04-15 13:41:20,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,55000.0,Remote/Egypt,Cairo,2024-04-15 13:54:01,Kaggle_EgyTech_participants_data
backend engineer,4.0,62100.0,Remote/Egypt,Cairo,2024-04-15 13:55:14,Kaggle_EgyTech_participants_data
security/network engineer,3.0,26300.0,Remote/Egypt,Cairo,2024-04-15 14:03:44,Kaggle_EgyTech_participants_data
backend engineer,2.0,20500.0,Office,Cairo,2024-04-15 14:05:45,Kaggle_EgyTech_participants_data
backend engineer,3.0,26500.0,Remote/Egypt,Cairo,2024-04-15 14:05:56,Kaggle_EgyTech_participants_data
devops / sre / platform,16.0,62270.0,Hybrid,Cairo,2024-04-15 14:09:55,Kaggle_EgyTech_participants_data
product manager,10.0,52000.0,Hybrid,Cairo,2024-04-15 14:10:37,Kaggle_EgyTech_participants_data
frontend engineer,1.0,11000.0,Remote/Egypt,Cairo,2024-04-15 14:10:47,Kaggle_EgyTech_participants_data
backend engineer,5.0,53500.0,Hybrid,Cairo,2024-04-15 14:13:08,Kaggle_EgyTech_participants_data
backend engineer,3.0,26000.0,Office,Cairo,2024-04-15 14:13:26,Kaggle_EgyTech_participants_data
data analytics,1.0,9000.0,Office,Cairo,2024-04-15 14:14:03,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,54000.0,Hybrid,Cairo,2024-04-15 14:15:08,Kaggle_EgyTech_participants_data
backend engineer,7.0,79670.0,Hybrid,Cairo,2024-04-15 14:15:51,Kaggle_EgyTech_participants_data
technical support,5.0,5900.0,Office,Minia,2024-04-15 14:16:03,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,23950.0,Hybrid,Cairo,2024-04-15 14:16:42,Kaggle_EgyTech_participants_data
frontend engineer,4.0,35000.0,Remote/Egypt,Cairo,2024-04-15 14:19:05,Kaggle_EgyTech_participants_data
backend engineer,4.0,30000.0,Hybrid,Cairo,2024-04-15 14:21:16,Kaggle_EgyTech_participants_data
systems architect,15.0,39000.0,Office,Cairo,2024-04-15 14:24:24,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,1.0,28000.0,Hybrid,Cairo,2024-04-15 14:31:35,Kaggle_EgyTech_participants_data
backend engineer,0.0,14500.0,Hybrid,Cairo,2024-04-15 14:34:55,Kaggle_EgyTech_participants_data
data analytics,5.0,11000.0,Office,Cairo,2024-04-15 14:39:21,Kaggle_EgyTech_participants_data
backend engineer,3.0,40245.0,Hybrid,Cairo,2024-04-15 14:42:02,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Hybrid,Cairo,2024-04-15 14:47:19,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,27159.3,Hybrid,Cairo,2024-04-15 14:48:02,Kaggle_EgyTech_participants_data
scrum master,2.0,10000.0,Office,Cairo,2024-04-15 14:51:34,Kaggle_EgyTech_participants_data
frontend engineer,4.0,40000.0,Hybrid,Cairo,2024-04-15 14:53:16,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",8.0,38000.0,Office,Cairo,2024-04-15 14:56:44,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,3.0,47000.0,Remote/Egypt,Cairo,2024-04-15 15:11:43,Kaggle_EgyTech_participants_data
frontend engineer,1.0,4800.0,Office,Alexandria,2024-04-15 15:14:40,Kaggle_EgyTech_participants_data
technical support,2.0,6800.0,Office,Cairo,2024-04-15 15:15:28,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,54000.0,Remote/Egypt,Cairo,2024-04-15 15:17:55,Kaggle_EgyTech_participants_data
backend engineer,5.0,65000.0,Hybrid,Cairo,2024-04-15 15:26:45,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,52600.0,Hybrid,Cairo,2024-04-15 15:33:05,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,30000.0,Remote/Egypt,Cairo,2024-04-15 15:50:42,Kaggle_EgyTech_participants_data
ai & automation engineer,6.0,67000.0,Hybrid,Cairo,2024-04-15 15:57:45,Kaggle_EgyTech_participants_data
frontend engineer,1.0,9000.0,Office,Alexandria,2024-04-15 16:13:38,Kaggle_EgyTech_participants_data
backend engineer,4.0,50414.6,Hybrid,Cairo,2024-04-15 16:33:37,Kaggle_EgyTech_participants_data
full-stack engineer,8.0,72000.0,Remote/Egypt,Cairo,2024-04-15 16:52:39,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,32000.0,Hybrid,Cairo,2024-04-15 17:38:00,Kaggle_EgyTech_participants_data
frontend engineer,5.0,47000.0,Remote/Egypt,Cairo,2024-04-15 18:05:54,Kaggle_EgyTech_participants_data
frontend engineer,3.0,34000.0,Hybrid,Cairo,2024-04-15 18:22:16,Kaggle_EgyTech_participants_data
backend engineer,2.0,33000.0,Hybrid,Cairo,2024-04-15 18:35:37,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,17000.0,Hybrid,Cairo,2024-04-15 18:41:48,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,13500.0,Remote/Egypt,Cairo,2024-04-15 18:45:21,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,51000.0,Hybrid,Cairo,2024-04-15 19:07:52,Kaggle_EgyTech_participants_data
backend engineer,2.0,25000.0,Hybrid,Cairo,2024-04-15 19:22:55,Kaggle_EgyTech_participants_data
frontend engineer,2.0,8000.0,Office,No site in Egypt,2024-04-15 20:20:42,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,5.0,27000.0,Office,Cairo,2024-04-15 20:56:50,Kaggle_EgyTech_participants_data
backend engineer,14.0,10000.0,Office,Mansoura,2024-04-15 21:46:04,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,12000.0,Remote/Egypt,Cairo,2024-04-15 22:08:07,Kaggle_EgyTech_participants_data
frontend engineer,5.0,81430.0,Remote/Egypt,Cairo,2024-04-15 22:51:31,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,8000.0,Hybrid,Cairo,2024-04-15 22:55:40,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,12000.0,Office,Cairo,2024-04-15 23:20:32,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,59683.4,Remote/Egypt,Cairo,2024-04-15 23:21:34,Kaggle_EgyTech_participants_data
backend engineer,2.0,60000.0,Remote/Egypt,Cairo,2024-04-15 23:23:19,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.0,29500.0,Hybrid,Cairo,2024-04-15 23:39:28,Kaggle_EgyTech_participants_data
technical support,2.0,18500.0,Hybrid,Cairo,2024-04-15 23:47:17,Kaggle_EgyTech_participants_data
frontend engineer,2.0,14000.0,Remote/Egypt,Cairo,2024-04-15 23:49:42,Kaggle_EgyTech_participants_data
systems architect,15.0,65000.0,Remote/Egypt,Cairo,2024-04-15 23:55:23,Kaggle_EgyTech_participants_data
data engineer,16.0,33577.4,Remote/Egypt,Cairo,2024-04-16 00:23:22,Kaggle_EgyTech_participants_data
data scientist,1.0,10000.0,Hybrid,Cairo,2024-04-16 00:26:21,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,16000.0,Remote/Egypt,Cairo,2024-04-16 00:36:56,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,70000.0,Hybrid,Cairo,2024-04-16 00:50:01,Kaggle_EgyTech_participants_data
frontend engineer,1.0,24500.0,Hybrid,Cairo,2024-04-16 02:14:36,Kaggle_EgyTech_participants_data
backend engineer,6.0,67060.0,Remote/Egypt,Cairo,2024-04-16 04:12:13,Kaggle_EgyTech_participants_data
frontend engineer,2.0,20000.0,Hybrid,Cairo,2024-04-16 04:16:31,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,20000.0,Remote/Egypt,Cairo,2024-04-16 05:14:45,Kaggle_EgyTech_participants_data
backend engineer,2.0,31666.0,Hybrid,Cairo,2024-04-16 05:25:49,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,12000.0,Remote/Egypt,Cairo,2024-04-16 06:20:40,Kaggle_EgyTech_participants_data
technical support,5.0,4000.0,Office,Faiyum,2024-04-16 07:16:46,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,29000.0,Remote/Egypt,Cairo,2024-04-16 09:38:52,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,13300.0,Office,Cairo,2024-04-16 10:30:04,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,48858.0,Hybrid,Cairo,2024-04-16 10:32:03,Kaggle_EgyTech_participants_data
backend engineer,3.0,28000.0,Office,Mansoura,2024-04-16 10:34:43,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,3.0,32000.0,Hybrid,Cairo,2024-04-16 11:02:13,Kaggle_EgyTech_participants_data
frontend engineer,2.0,47950.0,Hybrid,No site in Egypt,2024-04-16 11:17:31,Kaggle_EgyTech_participants_data
backend engineer,1.0,17600.0,Hybrid,Mansoura,2024-04-16 11:21:48,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,26000.0,Remote/Egypt,Cairo,2024-04-16 11:24:02,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,7700.0,Office,Mansoura,2024-04-16 11:47:58,Kaggle_EgyTech_participants_data
data analytics,4.0,57480.0,Hybrid,Cairo,2024-04-16 11:57:59,Kaggle_EgyTech_participants_data
data analytics,1.0,21555.0,Hybrid,Cairo,2024-04-16 12:00:34,Kaggle_EgyTech_participants_data
engineering manager,10.0,47800.0,Hybrid,Cairo,2024-04-16 12:25:36,Kaggle_EgyTech_participants_data
product manager,13.0,76500.0,Hybrid,Cairo,2024-04-16 12:29:11,Kaggle_EgyTech_participants_data
data engineer,1.0,16250.0,Office,Alexandria,2024-04-16 13:37:24,Kaggle_EgyTech_participants_data
systems architect,5.0,60500.0,Hybrid,Cairo,2024-04-16 14:14:23,Kaggle_EgyTech_participants_data
devops / sre / platform,0.0,20333.0,Remote/Egypt,Cairo,2024-04-16 14:30:19,Kaggle_EgyTech_participants_data
data scientist,1.0,7700.0,Office,Cairo,2024-04-16 14:40:36,Kaggle_EgyTech_participants_data
product manager,2.0,20000.0,Office,Cairo,2024-04-16 14:54:11,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25000.0,Remote/Egypt,Cairo,2024-04-16 15:32:24,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",7.0,28040.0,Hybrid,Cairo,2024-04-16 15:39:14,Kaggle_EgyTech_participants_data
embedded systems engineer,7.0,70000.0,Hybrid,Cairo,2024-04-16 16:00:18,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,30000.0,Remote/Egypt,Cairo,2024-04-16 16:35:17,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,71850.0,Hybrid,Alexandria,2024-04-16 16:42:31,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,71850.0,Remote/Egypt,Cairo,2024-04-16 17:01:53,Kaggle_EgyTech_participants_data
backend engineer,1.0,16400.0,Remote/Egypt,Cairo,2024-04-16 17:27:21,Kaggle_EgyTech_participants_data
backend engineer,3.0,57000.0,Office,Cairo,2024-04-16 18:20:56,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,86220.0,Office,Cairo,2024-04-16 18:38:58,Kaggle_EgyTech_participants_data
backend engineer,1.0,22000.0,Hybrid,Cairo,2024-04-16 19:07:34,Kaggle_EgyTech_participants_data
backend engineer,1.0,31135.0,Hybrid,Cairo,2024-04-16 20:02:56,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,49337.0,Hybrid,Cairo,2024-04-16 21:36:38,Kaggle_EgyTech_participants_data
data scientist,12.0,60000.0,Hybrid,Cairo,2024-04-16 21:55:25,Kaggle_EgyTech_participants_data
backend engineer,6.0,39000.0,Hybrid,Cairo,2024-04-16 22:43:22,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,24200.0,Hybrid,Cairo,2024-04-16 23:00:33,Kaggle_EgyTech_participants_data
backend engineer,1.0,15500.0,Hybrid,Alexandria,2024-04-16 23:42:13,Kaggle_EgyTech_participants_data
data engineer,2.0,60800.0,Hybrid,Cairo,2024-04-17 00:28:49,Kaggle_EgyTech_participants_data
backend engineer,2.0,19882.5,Hybrid,Alexandria,2024-04-17 00:33:02,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,61000.0,Remote/Egypt,No site in Egypt,2024-04-17 04:04:20,Kaggle_EgyTech_participants_data
product owner,4.0,43110.0,Hybrid,Cairo,2024-04-17 06:55:14,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,23950.0,Office,Cairo,2024-04-17 08:35:07,Kaggle_EgyTech_participants_data
security/network engineer,6.0,88000.0,Hybrid,Cairo,2024-04-17 10:15:05,Kaggle_EgyTech_participants_data
product owner,6.0,29000.0,Hybrid,Cairo,2024-04-17 10:51:33,Kaggle_EgyTech_participants_data
data engineer,6.0,50000.0,Hybrid,Cairo,2024-04-17 11:00:10,Kaggle_EgyTech_participants_data
backend engineer,0.0,110000.0,Office,Cairo,2024-04-17 12:35:11,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,73000.0,Remote/Egypt,Cairo,2024-04-17 12:45:05,Kaggle_EgyTech_participants_data
data scientist,5.0,86220.0,Hybrid,Cairo,2024-04-17 14:38:05,Kaggle_EgyTech_participants_data
embedded systems engineer,4.0,63000.0,Hybrid,Cairo,2024-04-17 16:30:14,Kaggle_EgyTech_participants_data
backend engineer,2.0,33530.0,Remote/Egypt,Cairo,2024-04-17 17:42:11,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,19750.0,Hybrid,Cairo,2024-04-17 18:48:20,Kaggle_EgyTech_participants_data
product owner,9.0,92000.0,Hybrid,Cairo,2024-04-17 19:55:09,Kaggle_EgyTech_participants_data
embedded systems engineer,0.0,30000.0,Hybrid,Cairo,2024-04-17 20:24:19,Kaggle_EgyTech_participants_data
backend engineer,5.0,20000.0,Hybrid,Cairo,2024-04-17 21:41:36,Kaggle_EgyTech_participants_data
backend engineer,0.0,34500.0,Hybrid,Cairo,2024-04-18 00:40:18,Kaggle_EgyTech_participants_data
backend engineer,3.0,31500.0,Hybrid,Cairo,2024-04-18 01:43:33,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,13000.0,Office,Cairo,2024-04-18 02:05:43,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,19300.0,Hybrid,Cairo,2024-04-18 03:19:44,Kaggle_EgyTech_participants_data
backend engineer,7.0,77000.0,Hybrid,Cairo,2024-04-18 05:38:13,Kaggle_EgyTech_participants_data
frontend engineer,2.0,32000.0,Hybrid,Cairo,2024-04-18 06:14:39,Kaggle_EgyTech_participants_data
product manager,8.0,77000.0,Hybrid,Cairo,2024-04-18 06:50:23,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",5.0,100000.0,Hybrid,Cairo,2024-04-18 07:29:19,Kaggle_EgyTech_participants_data
data engineer,2.0,30000.0,Office,Cairo,2024-04-18 07:42:44,Kaggle_EgyTech_participants_data
technical support,2.0,7245.0,Office,Cairo,2024-04-18 08:00:08,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,31000.0,Remote/Egypt,Cairo,2024-04-18 08:58:01,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,46000.0,Hybrid,Cairo,2024-04-18 10:07:24,Kaggle_EgyTech_participants_data
backend engineer,6.0,239500.0,Hybrid,Cairo,2024-04-18 10:55:14,Kaggle_EgyTech_participants_data
backend engineer,4.0,28000.0,Remote/Egypt,Cairo,2024-04-18 11:51:28,Kaggle_EgyTech_participants_data
data analytics,3.0,23833.0,Hybrid,Cairo,2024-04-18 12:36:26,Kaggle_EgyTech_participants_data
data scientist,6.0,60000.0,Hybrid,Cairo,2024-04-19 13:07:12,Kaggle_EgyTech_participants_data
data analytics,1.0,6000.0,Office,Mansoura,2024-04-19 13:09:10,Kaggle_EgyTech_participants_data
backend engineer,3.0,25000.0,Remote/Egypt,Cairo,2024-04-19 13:32:28,Kaggle_EgyTech_participants_data
technical support,0.0,18000.0,Office,Cairo,2024-04-19 13:33:31,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,20000.0,Remote/Egypt,Cairo,2024-04-19 13:40:53,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,18000.0,Office,Cairo,2024-04-19 13:47:52,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,24000.0,Hybrid,Cairo,2024-04-19 13:55:35,Kaggle_EgyTech_participants_data
technical support,2.0,23000.0,Hybrid,Cairo,2024-04-19 14:03:16,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16600.0,Remote/Egypt,Cairo,2024-04-19 14:08:48,Kaggle_EgyTech_participants_data
data engineer,2.0,14600.0,Hybrid,Cairo,2024-04-19 14:25:09,Kaggle_EgyTech_participants_data
product owner,10.0,35300.0,Remote/Egypt,No site in Egypt,2024-04-19 14:28:30,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Hybrid,Cairo,2024-04-19 14:48:19,Kaggle_EgyTech_participants_data
backend engineer,5.0,45000.0,Remote/Egypt,Cairo,2024-04-19 15:06:35,Kaggle_EgyTech_participants_data
data scientist,3.0,24000.0,Hybrid,Cairo,2024-04-19 15:11:44,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,12000.0,Hybrid,Cairo,2024-04-19 15:17:49,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,27782.0,Hybrid,Cairo,2024-04-19 15:40:56,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,12000.0,Office,Cairo,2024-04-19 15:45:15,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,143700.0,Hybrid,Cairo,2024-04-19 16:06:26,Kaggle_EgyTech_participants_data
frontend engineer,1.0,10000.0,Remote/Egypt,Cairo,2024-04-19 16:26:35,Kaggle_EgyTech_participants_data
frontend engineer,1.0,7500.0,Office,Mansoura,2024-04-19 16:29:09,Kaggle_EgyTech_participants_data
crm developer,6.0,63540.0,Office,Cairo,2024-04-19 16:33:19,Kaggle_EgyTech_participants_data
backend engineer,1.0,6000.0,Remote/Egypt,Cairo,2024-04-19 16:40:23,Kaggle_EgyTech_participants_data
backend engineer,7.0,59500.0,Hybrid,Cairo,2024-04-19 17:21:55,Kaggle_EgyTech_participants_data
backend engineer,2.0,28900.0,Office,Mansoura,2024-04-19 17:44:37,Kaggle_EgyTech_participants_data
scrum master,4.0,32000.0,Office,Cairo,2024-04-19 18:09:10,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,71850.0,Hybrid,Cairo,2024-04-19 18:21:43,Kaggle_EgyTech_participants_data
data engineer,3.0,23950.0,Hybrid,Cairo,2024-04-19 18:23:15,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,4.0,28000.0,Hybrid,Cairo,2024-04-19 18:24:08,Kaggle_EgyTech_participants_data
backend engineer,3.0,28500.0,Hybrid,Cairo,2024-04-19 18:51:38,Kaggle_EgyTech_participants_data
technical support,2.0,28000.0,Hybrid,Cairo,2024-04-19 19:01:24,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,15000.0,Office,Cairo,2024-04-19 19:02:09,Kaggle_EgyTech_participants_data
security/network engineer,1.0,25000.0,Hybrid,Cairo,2024-04-19 19:11:10,Kaggle_EgyTech_participants_data
product owner,2.0,20000.0,Hybrid,Cairo,2024-04-19 19:34:32,Kaggle_EgyTech_participants_data
frontend engineer,5.0,25000.0,Office,Cairo,2024-04-19 19:36:47,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",2.0,47900.0,Office,No site in Egypt,2024-04-19 19:46:19,Kaggle_EgyTech_participants_data
engineering manager,12.0,143000.0,Hybrid,Cairo,2024-04-19 20:01:39,Kaggle_EgyTech_participants_data
backend engineer,4.0,89573.0,Hybrid,Cairo,2024-04-19 20:14:49,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,28000.0,Remote/Egypt,Cairo,2024-04-19 20:31:58,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,15000.0,Office,Alexandria,2024-04-19 20:33:15,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,27000.0,Remote/Egypt,Cairo,2024-04-19 20:35:03,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,28740.0,Remote/Egypt,Cairo,2024-04-19 20:35:10,Kaggle_EgyTech_participants_data
security/network engineer,15.0,154000.0,Hybrid,Cairo,2024-04-19 20:52:29,Kaggle_EgyTech_participants_data
backend engineer,1.0,6000.0,Remote/Egypt,Alexandria,2024-04-19 21:33:42,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,20000.0,Hybrid,Cairo,2024-04-19 21:43:22,Kaggle_EgyTech_participants_data
backend engineer,5.0,32093.0,Hybrid,Cairo,2024-04-19 21:58:39,Kaggle_EgyTech_participants_data
data analytics,2.0,18750.0,Office,Cairo,2024-04-19 21:59:49,Kaggle_EgyTech_participants_data
backend engineer,1.0,23000.0,Hybrid,Cairo,2024-04-19 22:28:03,Kaggle_EgyTech_participants_data
embedded systems engineer,4.0,40500.0,Hybrid,Cairo,2024-04-19 23:06:47,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,44500.0,Hybrid,Cairo,2024-04-19 23:12:53,Kaggle_EgyTech_participants_data
backend engineer,2.0,18850.0,Hybrid,Alexandria,2024-04-19 23:25:54,Kaggle_EgyTech_participants_data
backend engineer,1.0,14000.0,Hybrid,Cairo,2024-04-19 23:28:00,Kaggle_EgyTech_participants_data
